m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_0931,cr3bp_make_system,cr3bp_make_system,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_cr3bp_scilab/scilab/systems/cr3bp_make_system.sci,blocked_until_policy,high_risk_requires_numerical_policy,circular restricted three-body problem,"CR3BP normalization, rotating-frame convention, mass parameter, and numerical policy required","high; collinear roots, zero-velocity surfaces, and propagation are sensitive","Lagrange-point roots, Jacobi boundary, rotating/inertial branch conventions unresolved",possible_reference_fixture_required,10E_CR3BP_family_policy_and_oracle_before_promotion,blocked_until_dedicated_CR3BP_policy,blocked_until_CR3BP_family_taxonomy_contract_and_numerical_policy,dedicated CR3BP family card; mass-parameter convention; root/propgation fixture hashes; source equivalence; scilab_equivalence_job_alias=SEQ-102,CR3BP row placed in blocked policy because no dedicated prompt family exists.
PORT_STATUS_RELEASE_GATE.csv:row_0932,cr3bp_sun_earth_params,cr3bp_sun_earth_params,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_cr3bp_scilab/scilab/systems/cr3bp_sun_earth_params.sci,blocked_until_policy,high_risk_requires_numerical_policy,circular restricted three-body problem,"CR3BP normalization, rotating-frame convention, mass parameter, and numerical policy required","high; collinear roots, zero-velocity surfaces, and propagation are sensitive","Lagrange-point roots, Jacobi boundary, rotating/inertial branch conventions unresolved",possible_reference_fixture_required,10E_CR3BP_family_policy_and_oracle_before_promotion,blocked_until_dedicated_CR3BP_policy,blocked_until_CR3BP_family_taxonomy_contract_and_numerical_policy,dedicated CR3BP family card; mass-parameter convention; root/propgation fixture hashes; source equivalence; scilab_equivalence_job_alias=SEQ-110,CR3BP row placed in blocked policy because no dedicated prompt family exists.
PORT_STATUS_RELEASE_GATE.csv:row_0933,cw_close_circular_chaser_abs_velocity,cw_close_circular_chaser_abs_velocity,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/close_circular.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-081,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0934,cw_close_circular_relative_velocity,cw_close_circular_relative_velocity,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/close_circular.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-081,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0935,cw_close_circular_smallness,cw_close_circular_smallness,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/close_circular.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-081,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0936,cw_nearby_circular_state,cw_nearby_circular_state,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/close_circular.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-081,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0937,cw_target_abs_velocity_cw,cw_target_abs_velocity_cw,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/close_circular.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-081,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0939,cw_derivs,cw_derivs,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-114,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0940,cw_distance_squared,cw_distance_squared,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-114,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0942,cw_no_secular_drift,cw_no_secular_drift,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,perturbation_or_J2,high_risk_requires_numerical_policy,relative orbital motion and LVLH/CW frames,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-114,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0943,cw_propagate,cw_propagate,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,iterative_solver,blocked_until_solver_policy,relative orbital motion and LVLH/CW frames,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-114,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0944,cw_secular_drift_constant,cw_secular_drift_constant,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,perturbation_or_J2,high_risk_requires_numerical_policy,relative orbital motion and LVLH/CW frames,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-114,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0946,cw_stm_matrices,cw_stm_matrices,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-114,Relative motion/LVLH/CW domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0947,cw_trajectory,cw_trajectory,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section02_cw_scilab/src/cw_equations.sci,frame_graph_sensitive,blocked_until_frame_time_policy,relative orbital motion and LVLH/CW frames,"relative-frame/LVLH/CW assumptions, target orbit circularity, and frame graph policy required",medium to high; small-angle/linearization and frame convention sensitive,"near-circular assumptions, secular drift, target/chaser ordering, and LVLH sign conventions unresolved",possible_reference_fixture_required,9D_relative_motion_CW_LVLH_policy,blocked_until_relative_frame_contract,blocked_until_relative_motion_frame_and_linearization_policy,LVLH frame contract; CW analytical checks; round-trip relative-state tests; source equivalence; scilab_equivalence_job_alias=SEQ-114,Relative motion/LVLH/CW domain pattern.
